"category","name","brand","price","currency","vatRate","colours","swatch","accent","fabric","details","fit","roleTags","leadTime","minOrder","sizeRange","imageHint","imageUrl","colourImages","supplierName","productUrl","active"
"outerwear","Clashmore Women's Quilted Gilet - Kelp","Current","139","EUR","0","","#e2e8f0","#0b1f3a","","Our Clashmore gilet echoes traditional country style while delivering contemporary design. The neat, quilted gilet with a stand collar, is made from soft touch nylon complemented with statement pockets made from Halley Stevenson wax cotton, woven in Scotland. A perfect underlayer throughout the year but a heritage look that will make an elegant statement on spring days and cool summer evenings","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/clashmore-womens-distinctive-quilted-gilet-kelp-426133_1.jpg?v=1770809875","""{}""","Dubarry","https://www.dubarry.com/products/clashmore-womens-quilted-gilet-kelp","true"
"outerwear","Clashmore Women's Quilted Gilet - Bone","Current","139","EUR","0","","#e2e8f0","#0b1f3a","","Our Clashmore gilet echoes traditional country style while delivering contemporary design. The neat, quilted gilet with a stand collar, is made from soft touch nylon complemented with statement pockets made from Halley Stevenson wax cotton, woven in Scotland. A perfect underlayer throughout the year but a heritage look that will make an elegant statement on spring days and cool summer evenings","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/clashmore-womens-distinctive-quilted-gilet-bone-426124_1.jpg?v=1770809857","""{}""","Dubarry","https://www.dubarry.com/products/clashmore-womens-quilted-gilet-bone","true"
"outerwear","Sunway Women's Hybrid Gilet - Navy","Current","149","EUR","0","","#e2e8f0","#0b1f3a","","When you need a little something to nudge up the summer thermostat, a lightweight gilet is just the answer. The Sunway gilet offers a hybrid construction of Primaloft quilting in the body panels and a stretchy softshell outer, ideal for movement and non-bulking warmth. A dipped hem and fitted silhouette give a neat, sporty appearance that will take you seamlessly from morning run to marina.","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/sunway-womens-lightweight-hybrid-gilet-navy-450903_1.jpg?v=1770810132","""{}""","Dubarry","https://www.dubarry.com/products/sunway-womens-hybrid-gilet-navy","true"
"outerwear","Sunway Women's Hybrid Gilet - White","Current","149","EUR","0","","#e2e8f0","#0b1f3a","","When you need a little something to nudge up the summer thermostat, a lightweight gilet is just the answer. The Sunway gilet offers a hybrid construction of Primaloft quilting in the body panels and a stretchy softshell outer, ideal for movement and non-bulking warmth. A dipped hem and fitted silhouette give a neat, sporty appearance that will take you seamlessly from morning run to marina.","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/sunway-womens-lightweight-hybrid-gilet-white-450900_1.jpg?v=1770810150","""{}""","Dubarry","https://www.dubarry.com/products/sunway-womens-hybrid-gilet-white","true"
"outerwear","Seamist Women's Hybrid Jacket - Navy","Current","169","EUR","0","","#e2e8f0","#0b1f3a","","Not every summer day brings a heatwave, so a lightweight Seamist jacket is the remedy to unseasonable stints. Its hybrid construction provides super-light, warming Primaloft quilting in the body with sleeves made from stretchy softshell and the dipped hem with a fitted silhouette give it a neat, sporty appearance. From early morning dog walking to evening weeding, the Seamist will take the edge off the cooler corners of the summer","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/seamist-womens-lighweight-hybrid-jacket-navy-450803_1.jpg?v=1770810066","""{}""","Dubarry","https://www.dubarry.com/products/seamist-womens-hybrid-jacket-navy","true"
"outerwear","Seamist Women's Hybrid Jacket - White","Current","169","EUR","0","","#e2e8f0","#0b1f3a","","Not every summer day brings a heatwave, so a lightweight Seamist jacket is the remedy to unseasonable stints. Its hybrid construction provides super-light, warming Primaloft quilting in the body with sleeves made from stretchy softshell and the dipped hem with a fitted silhouette give it a neat, sporty appearance. From early morning dog walking to evening weeding, the Seamist will take the edge off the cooler corners of the summer","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/seamist-womens-lighweight-hybrid-jacket-white-450800_1.jpg?v=1770810104","""{}""","Dubarry","https://www.dubarry.com/products/seamist-womens-hybrid-jacket-white","true"
"tops","Sandycove Women's Raincoat - Navy","Current","269","EUR","0","","#e2e8f0","#0b1f3a","","On a damp spring day, our Sandycover is a your new go-to. The full-length polyester with a durable water repellent finish and taped seams, is both dry and breathable. A drawstring waist gives custom fit and the two-way zip allows movement and access to underclothes quickly. If you’re taking on the weekend to-do list in town, you’re sports pitch supporting or tackling jobs at the stables, zip up, unpack your hood and keep dry during rainy day duties.","woman","interior|chief-stew","","1","S–L","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/sandycove-womens-lightweight-long-raincoat-navy-450703_1.jpg?v=1770809995","""{}""","Dubarry","https://www.dubarry.com/products/sandycove-womens-raincoat-navy","true"
"outerwear","Seamills Women's Lightweight Waterproof Jacket - Kelp","Current","199","EUR","0","","#e2e8f0","#0b1f3a","","Our Seamills waterproof jacket is the ideal summer raincoat. The lightweight structure still retains a fitted, feminine shape, with a nipped waist and dropped hem at the back. A durable water repellent finish combined with taped seams keeps rain and spray firmly on the outside while straying breathable. In simple Navy or Kelp options, whether you’re dodging spring showers or need a light ‘in case layer” in your weekend packing, this is the contemporary waterproof for you.","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/seamills-womens-lightweight-waterproof-jacket-kelp-450633_1.jpg?v=1770810020","""{}""","Dubarry","https://www.dubarry.com/products/seamills-womens-lightweight-waterproof-jacket-kelp","true"
"outerwear","Seamills Women's Lightweight Waterproof Jacket - Navy","Current","199","EUR","0","","#e2e8f0","#0b1f3a","","Our Seamills waterproof jacket is the ideal summer raincoat. The lightweight structure still retains a fitted, feminine shape, with a nipped waist and dropped hem at the back. A durable water repellent finish combined with taped seams keeps rain and spray firmly on the outside while straying breathable. In simple Navy or Kelp options, whether you’re dodging spring showers or need a light ‘in case layer” in your weekend packing, this is the contemporary waterproof for you.","woman","interior|chief-stew","","1","34–44","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/seamills-womens-lightweight-waterproof-jacket-navy-450603_1.jpg?v=1770810044","""{}""","Dubarry","https://www.dubarry.com/products/seamills-womens-lightweight-waterproof-jacket-navy","true"
"tops","Honeysuckle Ladies Jeans - Ginger","Current","129","EUR","0","","#e2e8f0","#0b1f3a","","For ladies looking for a comfortable and stylish pair of jeans that embody classic country style, the Honeysuckle jean is an excellent choice. Made from stretch cotton pincord, these jeans are soft and cosy, making them perfect for days spent outdoors. With a slim fit and jean styling, they can be dressed up or down to suit any occasion. Available in a variety of colours, you'll be sure to find the perfect pair to match your personal style. For an elegant country look, try pairing them a Dubarry","woman","interior|chief-stew","","1","34–44","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/honeysuckle-womens-stretch-pincord-jeans-417592_1.jpg?v=1770810460","""{}""","Dubarry","https://www.dubarry.com/products/ladies-jeans-ginger-honeysuckle","true"
"outerwear","Starboard Men’s Waterproof Blouson Jacket- Indigo","Current","249","EUR","0","","#e2e8f0","#0b1f3a","","When summer still brings wet conditions, you want a jacket that can stand up to the challenge without the bulk. Our Starboard blouson jacket has lightweight PrimaLoft® quilting, ribbed cuffs and a microfleece inner collar teamed with a waterproof shell with taped seams. Great for weekend errands and dog walking, taking blustery walks along the shore or enjoying cooler days in the garden without getting damp.","man","deck","","1","S–3XL","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/starboard-mens-waterproof-blouson-jacket-indigo-447393_1.jpg?v=1770809547","""{}""","Dubarry","https://www.dubarry.com/products/starboard-mens-waterproof-blouson-jacket-indigo","true"
"outerwear","Starboard Men’s Waterproof Blouson Jacket- Kelp","Current","249","EUR","0","","#e2e8f0","#0b1f3a","","When summer still brings wet conditions, you want a jacket that can stand up to the challenge without the bulk. Our Starboard blouson jacket has lightweight PrimaLoft® quilting, ribbed cuffs and a microfleece inner collar teamed with a waterproof shell with taped seams. Great for weekend errands and dog walking, taking blustery walks along the shore or enjoying cooler days in the garden without getting damp.","man","deck","","1","S–3XL","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/starboard-mens-waterproof-blouson-jacket-kelp-447333_1.jpg?v=1770809570","""{}""","Dubarry","https://www.dubarry.com/products/starboard-mens-waterproof-blouson-jacket-kelp","true"
"outerwear","Solent Lightweight men’s hybrid gilet - Olive","Current","169","EUR","0","","#e2e8f0","#0b1f3a","","Our Solent hybrid is the ultimate in practical gilets. Whether it’s an over layer for cool spell on a warm day or you’re looking for a super lightweight underlayer throughout the year, this 80g/m² PrimaLoft™ filled gilet is spot on. A hybrid, combining insulation with stretchy softshell fabric brings real comfort and a perfect level of warmth. Whether it’s the paddle court or the pub garden you’re walking to, this is the layer you won’t want to be without.","man","deck","","1","S–3XL","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/solent-mens-lightweight-primaloft-gilet-olive-451409_1.jpg?v=1770809506","""{}""","Dubarry","https://www.dubarry.com/products/solent-mens-lightweight-gilet-olive","true"
"outerwear","Solent Lightweight men’s hybrid gilet - Navy","Current","169","EUR","0","","#e2e8f0","#0b1f3a","","Our Solent hybrid is the ultimate in practical gilets. Whether it’s an over layer for cool spell on a warm day or you’re looking for a super lightweight underlayer throughout the year, this 80g/m² PrimaLoft™ filled gilet is spot on. A hybrid, combining insulation with stretchy softshell fabric brings real comfort and a perfect level of warmth. Whether it’s the paddle court or the pub garden you’re walking to, this is the layer you won’t want to be without.","man","deck","","1","S–3XL","jacket","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/solent-mens-lightweight-primaloft-gilet-navy-451403_1.jpg?v=1770809478","""{}""","Dubarry","https://www.dubarry.com/products/solent-mens-lightweight-gilet-navy","true"
"engineering","Bowline Lightweight men’s hybrid jacket - Olive","Current","179","EUR","0","","#e2e8f0","#0b1f3a","","The Bowline lightweight jacket is an invaluable piece for cooler spells in warmer seasons. 80g/m² PrimaLoft™ filler insulation combines with stretchy softshell fabric to keep your core warm but allow for movement. The horizontal panelling is subtle, and the overall design is unfussy and sleek giving this quilted jacket its luxury feel.","man","engineer","","1","S–3XL","overalls","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/bowline-mens-lightweight-hybrid-jacket-olive-451309_1.jpg?v=1770809313","""{}""","Dubarry","https://www.dubarry.com/products/bowline-mens-hybrid-jacket-olive","true"
"engineering","Bowline Lightweight men’s hybrid jacket - Navy","Current","179","EUR","0","","#e2e8f0","#0b1f3a","","The Bowline lightweight jacket is an invaluable piece for cooler spells in warmer seasons. 80g/m² PrimaLoft™ filler insulation combines with stretchy softshell fabric to keep your core warm but allow for movement. The horizontal panelling is subtle, and the overall design is unfussy and sleek giving this quilted jacket its luxury feel.","man","engineer","","1","S–3XL","overalls","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/bowline-mens-lightweight-hybrid-jacket-navy-451303_1.jpg?v=1770809291","""{}""","Dubarry","https://www.dubarry.com/products/bowline-mens-hybrid-jacket-navy","true"
"tops","Kilmurray Men’s Three-Button Polo - Indigo","Current","79","EUR","0","","#e2e8f0","#0b1f3a","","The Kilmurray Polo is a stylish men's polo shirt featuring a classic collar and a three-button closure, made from a comfortable blend of cotton and Sorona. The innovative Sorona fabric is environmentally friendly and ensures comfort with features such as softness, stretchability, and durability. It has a discreet Dubarry logo on the chest and side slits for enhanced mobility. Wear it on the golf course, while sailing, or for everyday use. The Kilmurray Polo is a versatile addition to any wardrob","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/kilmurray-mens-sorona-three-button-polo-indigo-449193_1.jpg?v=1770809100","""{}""","Dubarry","https://www.dubarry.com/products/kilmurray-mens-three-button-polo-indigo","true"
"tops","Morrison Men's Polo - Wine Red","Current","89","EUR","0","","#e2e8f0","#0b1f3a","","Our Morrison t-shirt is a classic polo with an eye-catching, detailed surface pattern. Incredibly soft and crease resistant, it's ideal for casual weekend wear or for little extra for evening sundowners or BBQing with friends","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/morrison-mens-tencel-modal-polo-wine-red-429505_1.jpg?v=1770809221","""{}""","Dubarry","https://www.dubarry.com/products/morrison-mens-polo-wine-red","true"
"tops","Morrison Men's Polo - Ink Navy","Current","89","EUR","0","","#e2e8f0","#0b1f3a","","Our Morrison t-shirt is a classic polo with an eye-catching, detailed surface pattern. Incredibly soft and crease resistant, it's ideal for casual weekend wear or for little extra for evening sundowners or BBQing with friends","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/morrison-mens-tencel-modal-polo-ink-navy-429583_1.jpg?v=1770809158","""{}""","Dubarry","https://www.dubarry.com/products/morrison-mens-polo-ink-navy","true"
"tops","Morrison Men's Polo - Indigo","Current","89","EUR","0","","#e2e8f0","#0b1f3a","","Our Morrison t-shirt is a classic polo with an eye-catching, detailed surface pattern. Incredibly soft and crease resistant, it's ideal for casual weekend wear or for little extra for evening sundowners or BBQing with friends","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/morrison-mens-tencel-modal-polo-indigo-429593_1.jpg?v=1770809129","""{}""","Dubarry","https://www.dubarry.com/products/morrison-mens-polo-indigo","true"
"tops","Goresbridge Rugby Top - Red Multi","Current","99","EUR","0","","#e2e8f0","#0b1f3a","","An enduring traditional style, the Goresbridge rugby top will be worn again and again. Made in durable cotton jersey with a crisp striped pattern, it has both a nautical and sporting feel, ideal for active weekends. Alternatively, slip it on for some no fuss, no brainer downtime and amble your weekend away in comfort","woman|man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/goresbridge-mens-striped-rugby-top-red-multi-425485_1.jpg?v=1770808953","""{}""","Dubarry","https://www.dubarry.com/products/mens-goresbridge-rugby-top-red-multi","true"
"tops","Gilligan Men’s Tencel™ Modal Polo - Rust","Current","99","EUR","0","","#e2e8f0","#0b1f3a","","If you like a crisp, quality t-shirt but dread holiday packing and ironing, our Gilligan polo is made for you. Made with perfect balance of TENCEL™, Modal and polyester fibres, the fabric feels exceptionally soft, holds its shape and is resistant to creasing. A textured surface sets it aside from a standard Polo and the muted tones are ideal for the smarter side of casual summer events.","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/gilligan-mens-tencel-modal-polo-rust-448961_1.jpg?v=1770808885","""{}""","Dubarry","https://www.dubarry.com/products/gilligan-mens-tencel-modal-polo-rust","true"
"tops","Gilligan Men’s Tencel™ Modal Polo - Navy","Current","99","EUR","0","","#e2e8f0","#0b1f3a","","If you like a crisp, quality t-shirt but dread holiday packing and ironing, our Gilligan polo is made for you. Made with perfect balance of TENCEL™, Modal and polyester fibres, the fabric feels exceptionally soft, holds its shape and is resistant to creasing. A textured surface sets it aside from a standard Polo and the muted tones are ideal for the smarter side of casual summer events.","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/gilligan-mens-tencel-modal-polo-navy-448903_1.jpg?v=1770808861","""{}""","Dubarry","https://www.dubarry.com/products/gilligan-mens-tencel-modal-polo-navy","true"
"tops","Gilligan Men’s Tencel™ Modal Polo - Black","Current","99","EUR","0","","#e2e8f0","#0b1f3a","","If you like a crisp, quality t-shirt but dread holiday packing and ironing, our Gilligan polo is made for you. Made with perfect balance of TENCEL™, Modal and polyester fibres, the fabric feels exceptionally soft, holds its shape and is resistant to creasing. A textured surface sets it aside from a standard Polo and the muted tones are ideal for the smarter side of casual summer events.","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/gilligan-mens-tencel-modal-polo-black-448901_1.jpg?v=1770808823","""{}""","Dubarry","https://www.dubarry.com/products/gilligan-mens-tencel-modal-polo-black","true"
"tops","Boyce Men’s Zip Neck Sweater - Kelp","Current","109","EUR","0","","#e2e8f0","#0b1f3a","","The Boyce half-zip sweater for men offers a stylish and versatile option. Dress it up or down by layering it over a shirt or button-down. Featuring subtle Dubarry branding","man","captain","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/boyce-mens-zip-sweatshirt-kelp-448233_1.jpg?v=1770809687","""{}""","Dubarry","https://www.dubarry.com/products/boyce-mens-zip-neck-sweater-kelp","true"
"bottoms","Regan Men's Outdoor Shorts - Kelp","Current","119","EUR","0","","#e2e8f0","#0b1f3a","","Our Regan shorts are an outdoor essential for the summer season. Durable cotton with a slight stretch for comfort are designed with a higher waistband at the back and multiple pockets. The ideal everyday shorts, useful in the garden, for heading out and about with the dog or getting out on the water","man","deck","","1","30–42","shorts","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/regan-mens-outdoor-shorts-kelp-454533_1.jpg?v=1770809623","""{}""","Dubarry","https://www.dubarry.com/products/regan-mens-outdoor-shorts-kelp","true"
"bottoms","Regan Men's Outdoor Shorts - Navy","Current","119","EUR","0","","#e2e8f0","#0b1f3a","","Our Regan shorts are an outdoor essential for the summer season. Durable cotton with a slight stretch for comfort are designed with a higher waistband at the back and multiple pockets. The ideal everyday shorts, useful in the garden, for heading out and about with the dog or getting out on the water","man","deck","","1","30–42","shorts","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/regan-mens-outdoor-shorts-navy-454503_1.jpg?v=1770809650","""{}""","Dubarry","https://www.dubarry.com/products/regan-mens-outdoor-shorts-navy","true"
"tops","Forde Men’s activewear polo - Olive","Current","69","EUR","0","","#e2e8f0","#0b1f3a","","Refresh your activewear this season with a Forde polo. Made with a jersey and polyester mix which is both moisture wicking and has great stretch this is a great choice for sports and active days, while still looking smart enough to up the occasion. In addition an antimicrobial finish and UPF50 protection hides serious protection in a smart summer polo","man","deck","","1","S–3XL","polo","https://cdn.shopify.com/s/files/1/0753/6194/3842/files/forde-mens-three-button-active-polo-kelp-452609_1.jpg?v=1770808774","""{}""","Dubarry","https://www.dubarry.com/products/forde-mens-active-polo-olive","true"
